LogicBranch,IfBlock,info,0,0,0,1,0,0,0,5,1,3,1,0,0.01,16,81,1, , ,result1 succeed, ,succeed verticl identifi info,result1 dep log, , ,manag,io vertx core impl,error
LogicBranch,IfBlock,error,0,0,0,1,0,0,0,5,1,4,2,0,0.01,16,82,1, , ,result1 succeed, ,succeed verticl identifi caus error,result1 dep result1 log, , ,manag,io vertx core impl,info
LogicBranch,IfBlock,error,0,0,0,1,0,0,0,11,1,3,2,1,0.02,16,83,1, , ,size 0, ,error run poll,log task deploi quorum,runnabl,task,manag,io vertx core impl,info
Exception,CatchBlock,info,0,0,0,0,0,0,0,3,0,0,0,0,0.00,16,86,1,throwabl, , , , , , , ,manag,io vertx core impl,error
Exception,CatchBlock,info,0,0,0,0,0,0,0,8,0,2,4,0,0.01,16,86,1,throwabl, , , ,handl run context wait,failov complet handler, , ,manag,io vertx core impl,error
LogicBranch,IfBlock,error,0,0,0,0,0,0,0,7,0,2,1,2,0.01,16,79,1, , ,deploy null deploy size 0, ,size process failov,deploy,json object object,app obj,manag,io vertx core impl,info
LogicBranch,IfBlock,info,0,0,0,1,0,0,0,6,1,4,2,0,0.01,16,84,1, , ,result succeed, ,succeed caus set info,result result err log, , ,manag,io vertx core impl,error
LogicBranch,IfBlock,error,0,0,0,1,0,0,0,6,1,5,3,0,0.01,16,84,1, , ,result succeed, ,succeed caus error caus set,result result log result err, , ,manag,io vertx core impl,info
Exception,CatchBlock, ,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,throwabl, , , , , , , ,task queue,io vertx core impl,error
LogicBranch,IfBlock,error,0,0,0,0,0,0,0,3,0,1,0,0,0.00,9,60,1, , ,vertx current context null, ,current context,vertx, , ,vertx impl,io vertx core impl,warn
LogicBranch,IfBlock,error,0,0,0,0,0,0,0,6,0,5,4,0,0.01,9,66,1, , ,ar succeed, ,succeed caus fail futur handl creat ha manag,ar ar futur result handler, , ,vertx impl,io vertx core impl,error
LogicBranch,IfBlock,error,0,0,0,0,0,0,0,8,0,9,3,1,0.01,9,66,1, , ,ar succeed, ,succeed caus fail futur handl result quorum size enabl start event bu,ar ar futur result handler ar option option option,map< string string>,cluster map,vertx impl,io vertx core impl,error
LogicBranch,IfBlock,error,0,0,0,0,0,0,0,6,0,5,3,0,0.01,9,66,1, , ,ar succeed, ,succeed caus fail futur handl initi ha manag,ar ar futur result handler, , ,vertx impl,io vertx core impl,error
LogicBranch,IfBlock,error,0,0,0,0,0,0,0,9,0,7,5,0,0.01,9,65,1, , ,ar succeed, ,succeed caus fail futur handl vertx creat succeed futur handl,ar ar futur result handler metric futur result handler, , ,vertx impl,io vertx core impl,error
LogicBranch,IfBlock,error,0,0,0,0,0,0,0,3,0,0,0,0,0.00,9,61,1, , ,factori null, , , , , ,vertx impl,io vertx core impl,warn
LogicBranch,IfBlock,error,0,0,0,0,0,0,0,3,0,1,0,0,0.00,9,66,1, , ,ar fail, ,fail,ar, , ,vertx impl,io vertx core impl,error
LogicBranch,IfBlock,error,0,0,0,0,0,0,0,3,0,1,0,0,0.00,9,65,1, , ,re fail, ,fail,re, , ,vertx impl,io vertx core impl,error
LogicBranch,IfBlock,error,0,0,0,0,0,0,0,3,0,1,0,0,0.00,9,62,1, , ,futur success, ,success,futur, , ,vertx impl,io vertx core impl,warn
LogicBranch,IfBlock,error,0,0,0,0,0,0,0,3,0,1,0,0,0.00,9,63,1, , ,futur success, ,success,futur, , ,vertx impl,io vertx core impl,warn
